,Name,Tm,mlbID,key_bbref
503,Marco Gonzales,Seattle,594835,gonzama02
504,Nick Gonzales,Pittsburgh,693304,gonzani01
505,Chi Chi Gonz\xc3\xa1lez,Colorado,592346,gonzach01
506,Erik Gonz\xc3\xa1lez,"Miami,Pittsburgh",570481,gonzaer01
507,Luis Gonz\xc3\xa1lez,"Chicago,San Francisco",670768,gonzalu03
508,Marwin Gonz\xc3\xa1lez,"Boston,Houston,New York",503556,gonzama01
509,Oscar Gonz\xc3\xa1lez,Cleveland,660757,gonzaos01
510,Romy Gonzalez,"Boston,Chicago",663853,gonzaro01
511,Hunter Goodman,Colorado,696100,goodmhu01
512,Niko Goodrum,"Detroit,Houston,Los Angeles,Tampa Bay",592348,goodrni01
513,Brian Goodwin,Chicago,571718,goodwbr01
514,Nick Gordon,"Miami,Minnesota",624503,gordoni01
515,Terrance Gore,New York,605253,gorete01
516,Nolan Gorman,St. Louis,669357,gormano01
517,Phil Gosselin,"Atlanta,Los Angeles",594838,gosseph01
518,Ashton Goudeau,Colorado,623485,goudeas01
519,Yasmani Grandal,"Chicago,Pittsburgh",518735,grandya01
521,Brusdar Graterol,Los Angeles,660813,gratebr01
522,Kendall Graveman,Houston,608665,graveke01
523,Jon Gray,Colorado,592351,grayjo02
524,Josiah Gray,"Los Angeles,Washington",680686,grayjo03
525,Sonny Gray,Cincinnati,543243,grayso01
526,Tristan Gray,"Miami,Oakland,Tampa Bay",656484,graytr01
527,Riley Greene,Detroit,682985,greenri03
528,Didi Gregorius,Philadelphia,544369,gregodi01
529,Grayson Greiner,"Arizona,Detroit",606988,greingr01
530,Zack Greinke,Houston,425844,greinza01
531,Randal Grichuk,"Arizona,Colorado,Los Angeles,Toronto",545341,grichra01
532,Trent Grisham,"New York,San Diego",663757,grishtr01
533,Vaughn Grissom,"Atlanta,Boston",687093,grissva01
534,Jordan Groshans,Miami,677954,groshjo01
535,Robbie Grossman,"Atlanta,Chicago,Detroit,Kansas City,Texas",543257,grossro01
536,Robert Gsellman,New York,607229,gsellro01
537,Javy Guerra,Washington,457915,guerrja01
538,Javy Guerra,San Diego,642770,guerrja02
539,Junior Guerra,Los Angeles,448855,guerrju02
540,Vladimir Guerrero Jr.,Toronto,665489,guerrvl02
541,Luis Guillorme,"Arizona,Atlanta,Los Angeles,New York",641645,guilllu01
542,Lourdes Gurriel Jr.,"Arizona,Toronto",666971,gurrilo01
543,Yuli Gurriel,"Houston,Kansas City,Miami",493329,gourryu01
544,Taylor Gushue,Chicago,656494,gushuta01
545,Jandel Gustave,Milwaukee,594311,gustaja01
547,Dalton Guthrie,Philadelphia,656495,guthrda01
548,Kelvin Guti\xc3\xa9rrez,"Baltimore,Kansas City",642721,gutieke01
549,Vladimir Gutierrez,Cincinnati,661269,gutievl01
550,Ronald Guzm\xc3\xa1n,"New York,Texas",608597,guzmaro01
551,Eric Haase,"Cleveland,Detroit,Milwaukee",606992,haaseer01
552,Jake Hager,"Arizona,New York",606993,hagerja01
553,Sam Haggerty,Seattle,664059,haggesa01
554,Darick Hall,Philadelphia,669742,hallda02
555,Billy Hamilton,"Chicago,Miami,Minnesota",571740,hamilbi02
556,Caleb Hamilton,"Boston,Minnesota",643348,hamilca01
557,David Hamilton,Boston,666152,hamilda03
558,J.D. Hammer,Philadelphia,670456,hammejd01
559,Garrett Hampson,"Colorado,Kansas City,Miami",641658,hampsga01
560,Mitch Haniger,"San Francisco,Seattle",571745,hanigmi01
561,Ian Happ,Chicago,664023,happia01
562,J.A. Happ,St. Louis,457918,happja01
563,Bryce Harper,Philadelphia,547180,harpebr03
564,Ryne Harper,Washington,607560,harpery01
565,Brett Harris,Oakland,695391,harribr02
566,Dustin Harris,Texas,687957,harridu01
567,Michael Harris II,Atlanta,671739,harrimi04
568,Josh Harrison,"Chicago,Oakland,Philadelphia,Washington",543281,harrijo05
569,Monte Harrison,"Los Angeles,Miami",656509,harrimo01
570,Matt Harvey,Baltimore,518774,harvema01
571,Adam Haseley,"Chicago,Philadelphia",656514,haselad01
573,Ke\'Bryan Hayes,Pittsburgh,663647,hayeske01
574,Austin Hays,"Baltimore,Philadelphia",669720,haysau01
575,Andrew Heaney,"Los Angeles,New York",571760,heanean01
576,Nick Heath,Arizona,670084,heathni01
577,Austin Hedges,"Cleveland,Pittsburgh,Texas",595978,hedgeau01
578,Jonah Heim,Texas,641680,heimjo01
579,Scott Heineman,Cincinnati,595981,heinesc01
580,Tyler Heineman,"Boston,Pittsburgh,Toronto",623168,heinety01
581,Michael Helman,Minnesota,680737,helmami01
582,Heath Hembree,Cincinnati,592390,hembrhe01
583,Gunnar Henderson,Baltimore,683002,hendegu01
584,Kyle Hendricks,Chicago,543294,hendrky01
585,Liam Hendriks,Chicago,521230,hendrli01
586,Ryan Hendrix,Cincinnati,641682,hendrry01
587,Payton Henry,Miami,668721,henrypa01
588,David Hensley,"Houston,Miami",682073,henslda01
589,Sam Hentges,Cleveland,656529,hentgsa01
590,Guillermo Heredia,Atlanta,628338,heredgu01
591,Michael Hermosillo,Chicago,641684,hermomi01
592,Darell Hernaiz,Oakland,687231,hernada04
593,Carlos Hern\xc3\xa1ndez,Kansas City,672578,hernaca04
594,C\xc3\xa9sar Hern\xc3\xa1ndez,"Chicago,Cleveland,Washington",514917,hernace02
595,Elier Hernandez,Texas,609274,hernael02
596,Elieser Hern\xc3\xa1ndez,Miami,622694,hernael01
597,Enrique Hern\xc3\xa1ndez,"Boston,Los Angeles",571771,hernaen02
599,Teoscar Hern\xc3\xa1ndez,"Los Angeles,Seattle,Toronto",606192,hernate01
600,Yadiel Hern\xc3\xa1ndez,Washington,628450,hernaya01
601,Yonny Hern\xc3\xa1ndez,"Arizona,Los Angeles,Texas",660634,hernayo02
602,Iv\xc3\xa1n Herrera,St. Louis,671056,herreiv01
603,Jos\xc3\xa9 Herrera,Arizona,645444,herrejo04
604,Od\xc3\xbabel Herrera,Philadelphia,546318,herreod01
605,David Hess,Miami,605276,hessda01
606,Jason Heyward,"Chicago,Houston,Los Angeles",518792,heywaja01
607,Brewer Hicklen,"Kansas City,Milwaukee",676551,hicklbr01
608,Aaron Hicks,"Baltimore,Los Angeles,New York",543305,hicksaa01
609,John Hicks,Texas,543308,hicksjo02
610,Kyle Higashioka,"New York,San Diego",543309,higasky01
611,P.J. Higgins,Chicago,664731,higgipj01
612,Derek Hill,"Detroit,Miami,San Francisco,Texas,Washington",656537,hillde01
613,Rich Hill,"New York,Tampa Bay",448179,hillri01
614,Sam Hilliard,"Atlanta,Colorado",656541,hillisa01
615,Rece Hinds,Cincinnati,677956,hindsre01
616,Keston Hiura,"Los Angeles,Milwaukee",669374,hiurake01
617,Nico Hoerner,Chicago,663538,hoernni01
618,Jeff Hoffman,Cincinnati,656546,hoffmje02
619,Bryan Holaday,Arizona,592407,holadbr01
620,Jackson Holliday,Baltimore,702616,hollija01
621,Jordan Holloway,Miami,656548,hollojo01
622,Clay Holmes,Pittsburgh,605280,holmecl01
623,Brock Holt,Texas,571788,holtbr01
625,TJ Hopkins,Cincinnati,686759,hopkitj01
626,Spencer Horwitz,Toronto,687462,horwisp01
627,Rhys Hoskins,"Milwaukee,Philadelphia",656555,hoskirh01
628,Eric Hosmer,"Boston,Chicago,San Diego",543333,hosmeer01
629,Tanner Houck,Boston,656557,houckta01
630,Adrian Houser,Milwaukee,605288,housead01
631,Spencer Howard,Philadelphia,675921,howarsp01
632,Jared Hoying,Toronto,592419,hoyinja01
633,Dakota Hudson,St. Louis,641712,hudsoda02
634,Joe Hudson,New York,621529,hudsojo03
635,Sam Huff,Texas,669087,huffsa01
636,Cooper Hummel,"Arizona,Houston,Seattle",669450,hummeco01
637,Tommy Hunter,New York,488984,hunteto02
638,Scott Hurst,St. Louis,656568,hurstsc01
639,Jacob Hurtubise,Cincinnati,674441,hurtuja01
640,Drew Hutchison,Detroit,571800,hutchdr01
641,Andy Ib\xc3\xa1\xc3\xb1ez,"Detroit,Texas",628451,ibanean01
642,Jose Iglesias,"Boston,Colorado,Los Angeles,New York",578428,iglesjo01
643,Ender Inciarte,"Atlanta,New York",542255,inciaen01
644,Jonathan India,Cincinnati,663697,indiajo01
645,Cole Irvin,Oakland,608344,irvinco01
646,Kyle Isbel,Kansas City,664728,isbelky01
647,Alex Jackson,"Atlanta,Miami,Milwaukee,Tampa Bay",656577,jacksal02
648,Andre Jackson,Los Angeles,656578,jacksan01
649,Drew Jackson,Oakland,623515,jacksdr01
651,Jay Jackson,San Francisco,543351,jacksja01
652,Travis Jankowski,"New York,Philadelphia,Seattle,Texas",608671,jankotr01
653,Danny Jansen,"Boston,Toronto",643376,janseda01
654,Kenley Jansen,Los Angeles,445276,janseke01
655,Griffin Jax,Minnesota,643377,jaxgr01
656,Jon Jay,Los Angeles,445055,jayjo02
657,Ryan Jeffers,Minnesota,680777,jeffery01
658,Jake Jewell,Chicago,657228,jewelja01
659,Eloy Jim\xc3\xa9nez,"Baltimore,Chicago",650391,jimenel02
660,Leo Jimenez,Toronto,677870,jimenle01
661,Connor Joe,"Colorado,Pittsburgh",656582,joeco01
662,Bryce Johnson,"San Diego,San Francisco",669369,johnsbr03
663,Daniel Johnson,"Baltimore,Cleveland",669288,johnsda07
664,Greg Jones,Colorado,675659,jonesgr02
665,JaCoby Jones,Detroit,592444,jonesja07
666,Jahmai Jones,"Baltimore,Milwaukee,New York",663330,jonesja08
667,Nate Jones,Los Angeles,518858,jonesna01
668,Nolan Jones,"Cleveland,Colorado",666134,jonesno01
669,Taylor Jones,Houston,622100,jonesta01
670,Levi Jordan,Cincinnati,682119,jordale01
671,Matt Joyce,Philadelphia,459964,joycema01
672,Aaron Judge,New York,592450,judgeaa01
673,Edouard Julien,Minnesota,666397,julieed01
674,Corey Julks,"Chicago,Houston",667452,julksco01
675,Jace Jung,Detroit,690291,jungja01
677,Josh Jung,Texas,673962,jungjo01
678,Jakob Junis,Kansas City,596001,junisja01
679,Connor Kaiser,Colorado,663731,kaiseco01
680,James Kaprielian,Oakland,621076,kaprija01
681,Gosuke Katoh,Toronto,641741,katohgo01
682,Niko Kavadas,Los Angeles,694359,kavadni01
683,Sean Kazmar Jr.,Atlanta,453527,kazmase01
684,Scott Kazmir,San Francisco,431148,kazmisc01
685,DaShawn Keirsey,Minnesota,680577,keirsda01
686,Colt Keith,Detroit,690993,keithco01
687,Jarred Kelenic,"Atlanta,Seattle",672284,kelenja01
688,Brad Keller,Kansas City,641745,kellebr01
689,Mitch Keller,Pittsburgh,656605,kellemi03
690,Carson Kelly,"Arizona,Detroit,Texas",608348,kellyca02
691,Joe Kelly,Los Angeles,523260,kellyjo05
692,Merrill Kelly,Arizona,518876,kellyme01
693,Tony Kemp,"Baltimore,Oakland",643393,kempto01
694,Buddy Kennedy,"Arizona,Detroit,Philadelphia",671083,kennebu01
695,Max Kepler,Minnesota,596146,keplema01
696,Clayton Kershaw,Los Angeles,477132,kershcl01
697,Grae Kessinger,Houston,666197,kessigr01
698,Dallas Keuchel,Chicago,572971,keuchda01
699,Carter Kieboom,Washington,666198,kieboca01
700,Kevin Kiermaier,"Los Angeles,Tampa Bay,Toronto",595281,kiermke01
701,Yusei Kikuchi,Seattle,579328,kikucyu01
703,Ha-Seong Kim,San Diego,673490,kimha01
704,Kwang Hyun Kim,St. Louis,547942,kimkw01
705,Craig Kimbrel,Chicago,518886,kimbrcr01
706,Isiah Kiner-Falefa,"New York,Pittsburgh,Texas,Toronto",643396,kineris01
707,John King,Texas,667463,kingjo01
708,Scott Kingery,Philadelphia,664068,kingesc01
709,Alex Kirilloff,Minnesota,666135,kirilal01
710,Alejandro Kirk,Toronto,672386,kirkal01
711,Patrick Kivlehan,San Diego,623182,kivlepa01
712,Heston Kjerstad,Baltimore,677008,kjershe01
713,Corey Kluber,New York,446372,klubeco01
714,Andrew Knapp,"Philadelphia,Pittsburgh,San Francisco,Seattle",595284,knappan01
715,Corey Knebel,Los Angeles,608349,knebeco01
716,Reiss Knehr,San Diego,663753,knehrre01
717,Andrew Knizner,"St. Louis,Texas",668800,kniznan01
718,Grant Koch,Pittsburgh,667428,kochgr01
719,Taylor Kohlwey,San Diego,670128,kohlwta01
720,Mark Kolozsvary,"Baltimore,Cincinnati",656627,kolozma01
721,Michael Kopech,Chicago,656629,kopecmi01
722,Pete Kozma,Oakland,518902,kozmape01
723,Max Kranick,Pittsburgh,668820,kranima01
724,Ryan Kreidler,Detroit,668952,kreidry01
725,Jason Krizan,San Francisco,607249,krizaja01
726,Jack Kruger,Los Angeles,667674,krugeja01
727,Chad Kuhl,Pittsburgh,641771,kuhlch01
729,Steven Kwan,Cleveland,680757,kwanst01
730,Tommy La Stella,"San Francisco,Seattle",600303,lasteto01
731,Tyler Ladendorf,Chicago,502285,ladenty01
732,Juan Lagares,Los Angeles,501571,lagarju01
733,Ryan LaMarre,New York,534606,lamarry01
734,Jake Lamb,"Chicago,Los Angeles,Seattle,Toronto",571875,lambja01
735,Peter Lambert,Colorado,663567,lambepe01
736,Dinelson Lamet,San Diego,659275,lametdi01
737,Shea Langeliers,Oakland,669127,langesh01
738,Wyatt Langford,Texas,694671,langfwy01
739,Trevor Larnach,Minnesota,663616,larnatr01
740,Jack Larsen,Seattle,677223,larseja01
741,Eric Lauer,Milwaukee,641778,lauerer01
742,Ram\xc3\xb3n Laureano,"Atlanta,Cleveland,Oakland",657656,laurera01
743,Ryan Lavarnway,Cleveland,543432,lavarry01
744,Bryan Lavastida,Cleveland,681526,lavasbr01
745,Jordan Lawlar,Arizona,691783,lawlajo01
746,Charles Leblanc,"Los Angeles,Miami",641779,leblach01
747,Wade LeBlanc,St. Louis,453281,leblawa01
748,Brooks Lee,Minnesota,686797,leebr02
749,Jung Hoo Lee,San Francisco,808982,leeju01
750,Khalil Lee,New York,666137,leekh01
751,Korey Lee,"Chicago,Houston",686676,leeko01
752,DJ LeMahieu,New York,518934,lemahdj01
753,Pedro Le\xc3\xb3n,Houston,694175,leonpe01
755,Sandy Le\xc3\xb3n,"Cleveland,Miami,Minnesota,Texas",506702,leonsa01
756,Jon Lester,"St. Louis,Washington",452657,lestejo01
757,Josh Lester,"Baltimore,Detroit",623507,lestejo02
758,Kyle Lewis,"Arizona,Seattle",641786,lewisky01
759,Royce Lewis,Minnesota,668904,lewisro02
760,Domingo Leyba,"Arizona,Baltimore",642736,leybado01
761,Luis Liberato,San Diego,642451,liberlu01
762,Tzu-Wei Lin,Minnesota,624407,lintz02
763,Josh Lindblom,Milwaukee,458676,lindbjo01
764,Francisco Lindor,New York,596019,lindofr01
765,Andre Lipcius,Detroit,686531,lipcian01
766,Trey Lipscomb,Washington,702358,lipsctr01
767,Zack Littell,San Francisco,641793,litteza01
768,Jos\xc3\xa9 Lobat\xc3\xb3n,Chicago,446653,lobatjo01
769,Tim Locastro,"Arizona,New York",641796,locasti01
770,Tyler Locklear,Seattle,682988,locklty01
771,Brandon Lockridge,San Diego,663604,lockrbr01
772,Nick Loftin,Kansas City,679845,loftini01
773,Sam Long,San Francisco,669674,longsa01
774,Shed Long Jr.,Seattle,643418,longsh01
775,Evan Longoria,"Arizona,San Francisco",446334,longoev01
776,Joey Loperfido,"Houston,Toronto",694388,loperjo01
777,Christian Lopes,Oakland,547173,lopesch01
778,Tim Lopes,Milwaukee,621005,lopesti01
779,Alejo L\xc3\xb3pez,Cincinnati,664670,lopezal03
781,Irving Lopez,St. Louis,676761,lopezir01
782,Jack L\xc3\xb3pez,"Boston,Los Angeles",605346,lopezja03
783,Jorge L\xc3\xb3pez,Baltimore,605347,lopezjo02
784,Nicky Lopez,"Atlanta,Chicago,Kansas City",670032,lopezni01
785,Otto Lopez,"Miami,Toronto",672640,lopezot01
786,Pablo L\xc3\xb3pez,Miami,641154,lopezpa01
787,Michael Lorenzen,Cincinnati,547179,lorenmi01
788,Brandon Lowe,Tampa Bay,664040,lowebr01
789,Josh Lowe,Tampa Bay,666139,lowejo01
790,Nathaniel Lowe,Texas,663993,lowena01
791,Jed Lowrie,Oakland,476704,lowrije01
792,Joey Lucchesi,New York,664192,lucchjo01
793,Marco Luciano,San Francisco,682617,luciama01
794,Jonathan Lucroy,"Atlanta,Washington",518960,lucrojo01
795,Seth Lugo,New York,607625,lugose01
796,Nathan Lukes,Toronto,664770,lukesna01
797,Jordan Luplow,"Arizona,Cleveland,Minnesota,Tampa Bay,Toronto",656669,luplojo01
798,Gavin Lux,Los Angeles,666158,luxga01
799,Jes\xc3\xbas Luzardo,"Miami,Oakland",666200,luzarje01
800,Jordan Lyles,Texas,543475,lylesjo01
801,Lance Lynn,Chicago,458681,lynnla01
802,Dixon Machado,San Francisco,553988,machadi01
803,Manny Machado,San Diego,592518,machama01
804,Vimael Mach\xc3\xadn,Oakland,605353,machivi01
805,David MacKinnon,"Los Angeles,Oakland",676950,mackida01
807,Lu\xc3\xads Madero,Miami,650347,maderlu01
808,Nick Madrigal,Chicago,663611,madrini01
809,Bligh Madris,"Detroit,Houston,Pittsburgh",676632,madribl01
810,Kenta Maeda,Minnesota,628317,maedake01
811,Drew Maggi,Pittsburgh,543482,maggidr01
812,Tyler Mahle,Cincinnati,641816,mahlety01
813,Luke Maile,"Cincinnati,Cleveland,Milwaukee",571912,mailelu01
814,Mart\xc3\xadn Maldonado,"Chicago,Houston",455117,maldoma01
815,Justyn-Henry Malloy,Detroit,669234,malloju02
816,Sean Manaea,Oakland,640455,manaese01
817,Trey Mancini,"Baltimore,Chicago,Houston",641820,mancitr01
818,Matt Manning,Detroit,666159,mannima02
819,Alek Manoah,Toronto,666201,manoaal01
820,Kyle Manzardo,Cleveland,700932,manzaky01
821,Tucupita Marcano,"Pittsburgh,San Diego",672779,marcatu01
822,Rafael March\xc3\xa1n,Philadelphia,665561,marchra01
823,Manuel Margot,"Minnesota,Tampa Bay",622534,margoma01
824,Jake Marisnick,"Chicago,Detroit,Los Angeles,Pittsburgh,San Diego",545350,marisja01
825,Cade Marlowe,Seattle,687799,marloca01
826,Jos\xc3\xa9 Marmolejos,Seattle,592530,marmojo01
827,Germ\xc3\xa1n M\xc3\xa1rquez,Colorado,608566,marquge01
828,Deven Marrero,"Miami,New York",571918,marrede01
829,Brandon Marsh,"Los Angeles,Philadelphia",669016,marshbr02
830,Ketel Marte,Arizona,606466,marteke01
831,Luis Mart\xc3\xa9,Miami,606336,martelu02
833,Noelvi Marte,Cincinnati,682622,marteno01
834,Starling Marte,"Miami,New York,Oakland",516782,martest01
835,Austin Martin,Minnesota,668885,martiau01
836,Corbin Martin,Arizona,656686,martico02
837,Jason Martin,Texas,641829,martija03
838,Richie Martin,Baltimore,621006,martiri01
839,Angel Mart\xc3\xadnez,Cleveland,682657,martian02
840,Carlos Mart\xc3\xadnez,St. Louis,593372,martica04
841,J.D. Martinez,"Boston,Los Angeles,New York",502110,martijd02
842,J.P. Mart\xc3\xadnez,"Atlanta,Texas",679881,martijp01
843,Orelvis Martinez,Toronto,682619,martior01
844,Nick Martini,"Chicago,Cincinnati",605361,martini02
845,Michael Massey,Kansas City,686681,massemi02
846,Miles Mastrobuoni,"Chicago,Tampa Bay",670156,mastrmi01
847,Jorge Mateo,"Baltimore,San Diego",622761,mateojo01
848,Mark Mathias,"Milwaukee,Pittsburgh,San Francisco,Texas",664029,mathima01
849,Jeff Mathis,Atlanta,425772,mathije01
850,Wyatt Mathisen,Arizona,621500,mathiwy01
851,J.J. Matijevic,Houston,656695,matijjj01
852,Nick Maton,"Baltimore,Detroit,Philadelphia",665155,matonni01
853,Phil Maton,Cleveland,664208,matonph01
854,Luis Matos,San Francisco,682641,matoslu02
855,Steven Matz,Toronto,571927,matzst01
856,Ronny Mauricio,New York,677595,mauriro01
857,Dustin May,Los Angeles,669160,maydu01
859,Cameron Maybin,New York,457727,maybica01
860,Jack Mayfield,"Los Angeles,Seattle",608686,mayfija01
861,Coby Mayo,Baltimore,691723,mayoco01
862,Nomar Mazara,"Detroit,San Diego",608577,mazarno01
863,Patrick Mazeika,New York,664850,mazeipa01
864,Ryan McBroom,Kansas City,643436,mcbrory01
865,James McCann,"Baltimore,New York",543510,mccanja02
866,Kyle McCann,Oakland,668832,mccanky01
867,Jake McCarthy,Arizona,664983,mccarja02
868,Darren McCaughan,Seattle,670766,mccauda01
869,Chas McCormick,Houston,676801,mccorch01
870,Mason McCoy,"San Diego,Toronto",669200,mccoyma01
871,Grant McCray,San Francisco,687529,mccragr01
872,Lance McCullers Jr.,Houston,621121,mcculla02
873,Andrew McCutchen,"Milwaukee,Philadelphia,Pittsburgh",457705,mccutan01
874,Mickey McDonald,Oakland,676782,mcdonmi01
875,Scott McGough,Arizona,543518,mcgousc01
876,Kyle McGowin,Washington,641851,mcgowky01
877,Reese McGuire,"Boston,Chicago,Toronto",624512,mcguire01
878,Ryan McKenna,"Baltimore,San Francisco",663630,mckenry01
879,Triston McKenzie,Cleveland,663474,mckentr01
880,Billy McKinney,"Los Angeles,Milwaukee,New York,Oakland,Pittsburgh",641856,mckinbi01
881,Zach McKinstry,"Chicago,Detroit,Los Angeles",656716,mckinza01
882,Matt McLain,Cincinnati,680574,mclaima01
883,Ryan McMahon,Colorado,641857,mcmahry01
885,Jeff McNeil,New York,643446,mcneije01
886,Curtis Mead,Tampa Bay,678554,meadcu01
887,Austin Meadows,"Detroit,Tampa Bay",640457,meadoau01
888,Parker Meadows,Detroit,678009,meadopa01
889,John Means,Baltimore,607644,meansjo01
890,Nick Mears,Pittsburgh,683232,mearsni01
891,Wade Meckler,San Francisco,685133,mecklwa01
892,Adonis Medina,Philadelphia,658431,medinad01
893,Tylor Megill,New York,656731,megilty01
894,Francisco Mejia,Tampa Bay,642336,mejiafr01
895,Humberto Mej\xc3\xada,Arizona,650668,mejiahu01
896,J.C. Mej\xc3\xada,Cleveland,650496,mejiaje02
897,Mark Melancon,San Diego,453343,melanma01
898,MJ Melendez,Kansas City,669004,melenmj01
899,Danny Mendick,"Chicago,New York",664901,mendida01
900,Joey Meneses,Washington,608841,menesjo01
901,\xc3\x93scar Mercado,"Cleveland,Philadelphia,St. Louis",640458,mercaos01
902,Yerm\xc3\xadn Mercedes,"Chicago,San Francisco",606213,merceye01
903,Jordy Mercer,Washington,474568,mercejo03
904,Whit Merrifield,"Atlanta,Kansas City,Philadelphia,Toronto",593160,merriwh01
905,Jackson Merrill,San Diego,701538,merrija01
906,Matt Mervis,Chicago,670223,mervima01
907,Jake Meyers,Houston,676694,meyerja02
908,Miles Mikolas,St. Louis,571945,mikolmi01
909,Wade Miley,Cincinnati,489119,mileywa01
911,Drew Millas,Washington,686452,milladr01
912,Brad Miller,"Philadelphia,Texas",543543,millebr02
913,Brian Miller,Miami,675649,millebr03
914,Owen Miller,"Cleveland,Milwaukee",680911,milleow01
915,Shelby Miller,"Los Angeles,Pittsburgh",571946,millesh01
916,Alec Mills,Chicago,621219,millsal02
917,Hoby Milner,Milwaukee,571948,milneho01
918,Mike Minor,Kansas City,501985,minormi01
919,A.J. Minter,Atlanta,621345,minteaj01
920,Jos\xc3\xa9 Miranda,Minnesota,669304,miranjo01
921,Kameron Misner,Tampa Bay,670224,misneka01
922,Calvin Mitchell,Pittsburgh,668751,mitchca01
923,Garrett Mitchell,Milwaukee,669003,mitchga01
924,Casey Mize,Detroit,663554,mizeca01
925,Yadier Molina,St. Louis,425877,molinya01
926,Andruw Monasterio,Milwaukee,655316,monasan01
927,Yo\xc3\xa1n Moncada,Chicago,660162,moncayo01
928,Adalberto Mondes\xc3\xad,Kansas City,609275,mondera02
929,Nate Mondou,Oakland,670148,mondona01
930,Mickey Moniak,"Los Angeles,Philadelphia",666160,moniami01
931,Frankie Montas,Oakland,593423,montafr02
932,Elehuris Montero,Colorado,660707,monteel01
933,Coco Montes,Colorado,663796,monteco01
934,Jordan Montgomery,New York,656756,montgjo01
935,Dylan Moore,Seattle,664238,mooredy01
937,Matt Moore,Philadelphia,519043,moorema02
938,Colin Moran,"Cincinnati,Pittsburgh",592567,moranco01
939,Adri\xc3\xa1n Morej\xc3\xb3n,San Diego,670970,morejad01
940,Christopher Morel,"Chicago,Tampa Bay",666624,morelch01
941,Mitch Moreland,Oakland,519048,morelmi01
942,Gabriel Moreno,"Arizona,Toronto",672515,morenga01
943,Eli Morgan,Cleveland,669212,morgael01
944,Shawn Morimando,Miami,596049,morimsh01
945,Max Moroff,St. Louis,621559,morofma01
946,Charlie Morton,Atlanta,450203,mortoch02
947,Taylor Motter,"Boston,Cincinnati,Colorado,St. Louis",600301,motteta01
948,Ryan Mountcastle,Baltimore,663624,mountry01
949,Mike Moustakas,"Cincinnati,Colorado,Los Angeles",519058,moustmi01
950,Kyle Muller,Atlanta,666205,mulleky01
951,Cedric Mullins,Baltimore,656775,mullice01
952,Max Muncy,Los Angeles,571970,muncyma01
953,Yairo Mu\xc3\xb1oz,"Boston,Philadelphia",622168,munozya01
954,Patrick Murphy,Washington,641907,murphpa02
955,Sean Murphy,"Atlanta,Oakland",669221,murphse01
956,Tom Murphy,"San Francisco,Seattle",608596,murphto04
957,Joe Musgrove,San Diego,605397,musgrjo01
958,S\xc3\xadmon Muzziotti,Philadelphia,665922,muzzisi01
959,Dane Myers,Miami,667472,myersda01
960,Wil Myers,"Cincinnati,San Diego",571976,myerswi01
961,Tommy Nance,Chicago,667297,nanceto01
963,Tyler Naquin,"Chicago,Cincinnati,New York",571980,naquity01
964,Carlos Narv\xc3\xa1ez,New York,665966,narvaca01
965,Omar Narv\xc3\xa1ez,"Milwaukee,New York",553882,narvaom01
966,Packy Naughton,Los Angeles,676050,naughpa01
967,Bo Naylor,Cleveland,666310,naylobo01
968,Josh Naylor,Cleveland,647304,naylojo01
969,Nick Neidert,Miami,663734,neideni01
970,Jimmy Nelson,Los Angeles,519076,nelsoji02
971,H\xc3\xa9ctor Neris,Philadelphia,593576,nerishe01
972,Zach Neto,Los Angeles,687263,netoza01
973,Sheldon Neuse,"Los Angeles,Oakland",641914,neusesh01
974,Tyler Nevin,"Baltimore,Detroit,Oakland",663527,nevinty01
975,Sean Newcomb,Atlanta,656794,newcose01
976,Kevin Newman,"Arizona,Cincinnati,Pittsburgh",621028,newmake01
977,Tom\xc3\xa1s Nido,"Chicago,New York",621512,nidoto01
978,Brandon Nimmo,New York,607043,nimmobr01
979,Ryan Noda,Oakland,676116,nodary01
980,Jhonkensy Noel,Cleveland,678877,noeljh01
981,Stephen Nogosek,New York,668665,nogosst01
982,John Nogowski,"Pittsburgh,St. Louis",596056,nogowjo01
983,Aaron Nola,Philadelphia,605400,nolaaa01
984,Austin Nola,San Diego,543592,nolaau01
985,Sean Nolin,Washington,543594,nolinse01
986,Lars Nootbaar,St. Louis,663457,nootbla01
987,Connor Norby,"Baltimore,Miami",681393,norbyco01
989,Daniel Norris,Milwaukee,596057,norrida01
990,Jacob Nottingham,"Milwaukee,Seattle",641924,nottija01
991,Dom Nu\xc3\xb1ez,Colorado,624513,nunezdo01
992,Nasim Nu\xc3\xb1ez,Washington,683083,nunezna01
993,Renato N\xc3\xba\xc3\xb1ez,Detroit,600524,nunezre01
994,Brian O\'Grady,San Diego,657434,ogradbr01
995,Ryan O\'Hearn,"Baltimore,Kansas City",656811,ohearry01
996,Logan O\'Hoppe,Los Angeles,681351,ohopplo01
997,Brian O\'Keefe,Seattle,657247,okeefbr01
998,Tyler O\'Neill,"Boston,St. Louis",641933,oneilty01
999,Bailey Ober,Minnesota,641927,oberba01
1000,Joseph Odom,Tampa Bay,641929,odomjo01
1001,Rougned Odor,"Baltimore,New York,San Diego",596059,odorro01
1002,Jake Odorizzi,Houston,543606,odorija01
1003,Shohei Ohtani,Los Angeles,660271,ohtansh01
1004,Steven Okert,Miami,595345,okertst01
1005,Chris Okey,"Cincinnati,Los Angeles",608360,okeych01
